Id,OriginLatitude,OriginLongitude,DestinationLatitude,DestinationLongitude,Miles,NumStops,Price,HazMat,Pickup
22297244,30.39,-94.27,33.71,-96.87,256.0,2,350.0,0,2021-02-17 03:30:00
22297299,28.15,-99.97,33.45,-96.97,416.0,2,1500.0,0,2021-02-05 04:15:00
22297554,33.0,-96.0,33.0,-96.0,11.0,2,400.0,0,2021-02-04 06:15:00
22297583,41.58,-85.91,33.78,-96.13,1037.0,2,2550.0,0,2021-02-08 07:30:00
22297748,33.4,-96.14,32.61,-95.2,126.0,2,823.0,0,2021-02-10 06:00:00
22297762,41.75,-82.14,41.72,-87.09,302.0,2,472.0,0,2021-02-04 06:00:00
22297892,33.29,-96.09,38.42,-85.48,852.0,2,2500.0,1,2021-02-09 07:15:00
22297896,33.46,-96.28,38.58,-85.86,850.0,2,1100.0,1,2021-02-10 07:15:00
22298184,26.12,-97.62,30.15,-94.03,355.0,2,1100.0,0,2021-02-09 07:30:00
22298219,42.61,-89.2,42.05,-86.51,194.0,2,925.0,0,2021-02-04 07:30:00
22298231,42.86,-94.11,42.77,-92.1,115.0,2,129.0,0,2021-02-04 07:30:00
22298246,30.24,-93.05,28.88,-99.14,437.0,2,800.0,0,2021-02-04 07:45:00
22298261,33.0,-97.0,33.0,-97.0,18.0,2,250.0,0,2021-02-17 07:45:00
22298264,42.18,-87.69,40.98,-85.52,193.0,2,700.0,0,2021-02-04 08:45:00
22298390,34.0,-97.0,34.0,-97.0,17.0,2,309.0,0,2021-02-05 07:45:00
22298445,40.65,-85.91,40.79,-82.72,187.0,2,1200.0,0,2021-02-07 08:00:00
22298469,27.0,-98.0,27.0,-98.0,1.0,2,200.0,0,2021-01-31 07:00:00
22298477,39.9,-89.43,40.62,-83.78,381.0,2,1750.0,0,2021-02-10 07:00:00
22298480,41.38,-80.81,40.61,-83.9,190.0,2,822.0,0,2021-02-10 07:00:00
22298498,30.97,-93.07,39.43,-84.75,1024.0,2,2900.0,0,2021-02-03 07:00:00
22298502,40.99,-85.32,40.09,-82.7,193.0,2,1050.0,0,2021-02-07 08:00:00
22298527,40.33,-85.62,39.96,-82.92,214.0,2,1200.0,0,2021-02-03 07:00:00
22298530,40.26,-85.2,39.59,-82.61,214.0,2,1500.0,0,2021-02-04 07:00:00
22298673,33.92,-96.74,42.87,-87.16,935.0,2,1400.0,0,2021-02-05 07:00:00
22298736,42.67,-87.11,40.83,-85.61,197.0,2,290.0,0,2021-02-10 08:00:00
22298737,42.03,-87.06,41.0,-85.72,194.0,2,262.0,0,2021-02-08 08:00:00
22298738,42.26,-87.01,40.31,-85.76,188.0,2,304.0,0,2021-02-09 08:00:00
22298739,42.38,-87.92,40.14,-85.13,194.0,2,282.0,0,2021-02-11 08:00:00
22298740,42.92,-87.19,40.84,-85.5,195.0,2,288.0,0,2021-02-12 08:00:00
22299048,39.16,-89.1,26.61,-97.44,1120.0,2,1700.0,0,2021-02-10 08:15:00
22299086,33.26,-96.11,33.51,-96.83,44.0,2,250.0,0,2021-02-04 08:15:00
22299090,40.56,-83.17,41.23,-81.99,190.0,2,850.0,0,2021-02-04 09:15:00
22299179,42.11,-87.36,39.71,-89.04,271.0,2,500.0,0,2021-02-03 08:15:00
22299284,33.55,-96.6,30.38,-94.39,243.0,2,900.0,1,2021-02-06 08:30:00
22299627,29.85,-100.71,39.2,-83.83,1341.0,2,3700.0,0,2021-02-23 08:45:00
22299760,42.62,-90.62,42.33,-87.85,172.0,2,700.0,0,2021-02-04 08:45:00
22299775,34.0,-96.0,34.0,-96.0,3.0,2,250.0,0,2021-02-10 08:45:00
22299805,42.4,-88.69,42.45,-88.16,30.0,2,250.0,0,2021-02-03 08:45:00
22299877,29.6,-97.57,30.38,-94.08,222.0,2,444.0,0,2021-02-05 07:00:00
22299892,28.49,-97.78,30.32,-94.37,229.0,2,300.0,0,2021-02-05 08:00:00
22299893,28.38,-97.11,30.39,-94.5,224.0,2,400.0,0,2021-02-05 08:00:00
22299904,42.8,-87.86,42.23,-88.64,53.0,2,500.0,0,2021-02-03 08:00:00
22299924,28.82,-99.31,29.4,-97.89,162.0,2,450.0,0,2021-02-11 08:00:00
22299933,26.17,-97.99,33.55,-96.77,513.0,2,1800.0,0,2021-02-03 08:00:00
22299949,28.2,-99.67,33.5,-95.81,459.0,2,1074.0,0,2021-02-08 08:00:00
22299950,28.52,-99.87,33.57,-95.33,463.0,2,1200.0,0,2021-02-05 08:00:00
22300002,40.77,-85.2,38.07,-85.6,111.0,2,600.0,0,2021-02-05 09:00:00
22300126,40.47,-82.56,41.72,-80.57,336.0,4,1900.0,0,2021-02-03 09:00:00
22300341,29.59,-97.55,28.06,-99.08,157.0,2,400.0,0,2021-02-08 09:15:00
22300342,29.71,-97.23,28.16,-99.51,155.0,2,200.0,0,2021-02-08 09:15:00
22300355,38.59,-87.71,40.54,-81.42,738.0,6,3850.0,0,2021-02-04 09:15:00
22300356,38.94,-85.39,40.28,-85.95,127.0,2,100.0,0,2021-02-08 09:15:00
22300413,43.46,-93.79,42.68,-87.08,373.0,2,1250.0,0,2021-02-10 09:15:00
22300487,38.39,-85.01,40.15,-85.73,125.0,2,100.0,0,2021-02-08 09:30:00
22300493,41.31,-82.74,42.67,-87.26,345.0,2,734.0,0,2021-02-03 09:30:00
22300494,41.99,-82.27,42.3,-87.68,337.0,2,675.0,0,2021-02-03 09:30:00
22300562,43.0,-88.0,43.0,-88.0,17.0,2,625.0,0,2021-02-05 09:30:00
22300670,40.05,-83.06,42.69,-87.2,265.0,2,1100.0,0,2021-02-08 09:30:00
22300731,40.44,-83.02,42.96,-87.48,258.0,2,1000.0,0,2021-02-09 09:30:00
22300954,42.58,-87.86,40.85,-82.04,314.0,2,2019.0,0,2021-02-10 09:30:00
22301018,41.26,-87.87,41.89,-81.49,370.0,2,1450.0,0,2021-02-04 09:45:00
22301069,40.32,-82.07,41.17,-90.94,512.0,2,1100.0,0,2021-02-04 10:45:00
22301162,30.45,-97.4,30.07,-94.96,163.0,2,468.0,0,2021-02-11 09:45:00
22301163,30.93,-97.49,26.44,-97.95,261.0,2,475.0,0,2021-02-12 09:45:00
22301224,42.53,-80.43,39.5,-87.0,411.0,2,1150.0,0,2021-02-09 09:00:00
22301230,42.32,-80.78,39.38,-86.09,408.0,2,1300.0,0,2021-02-12 09:00:00
22301232,42.53,-80.73,39.39,-86.9,415.0,2,1000.0,0,2021-02-11 09:00:00
22301233,42.36,-80.89,39.22,-86.85,407.0,2,1152.0,0,2021-02-10 09:00:00
22301244,39.56,-84.89,28.82,-99.47,1363.0,2,2000.0,0,2021-02-03 09:00:00
22301330,42.16,-87.49,41.16,-84.4,189.0,2,1273.0,0,2021-02-12 09:00:00
22301334,42.54,-87.9,41.22,-84.41,188.0,2,1473.0,0,2021-02-09 09:00:00
22301623,41.44,-85.55,41.88,-81.09,256.0,2,700.0,0,2021-02-08 11:00:00
22301665,41.09,-80.28,28.86,-99.9,1615.0,2,2100.0,0,2021-02-04 11:15:00
22301706,41.1,-80.48,28.44,-99.15,1612.0,2,2100.0,0,2021-02-05 11:15:00
22301728,30.42,-94.57,29.57,-97.99,221.0,2,722.0,0,2021-02-06 09:15:00
22301746,29.0,-100.0,29.0,-100.0,-1.0,2,191.0,0,2021-02-08 10:15:00
22301817,30.7,-94.91,29.97,-97.5,219.0,2,723.0,0,2021-02-06 09:15:00
22301847,30.98,-94.59,29.21,-97.62,215.0,2,689.0,0,2021-02-06 09:30:00
22301945,42.08,-87.1,40.5,-85.42,197.0,2,1800.0,0,2021-02-05 10:30:00
22301951,42.87,-87.95,40.1,-85.5,197.0,2,1400.0,0,2021-02-05 10:30:00
22301953,42.75,-87.0,40.32,-85.85,193.0,2,1400.0,0,2021-02-04 10:30:00
22302053,33.46,-96.99,33.25,-94.16,136.0,2,900.0,0,2021-02-05 10:30:00
22302097,41.25,-84.61,42.71,-87.41,174.0,2,1900.0,0,2021-02-04 10:30:00
22302099,39.02,-83.21,33.73,-96.76,959.0,2,1876.0,0,2021-02-08 10:30:00
22302100,39.91,-83.64,33.71,-96.65,958.0,2,2100.0,0,2021-02-10 10:30:00
22302101,39.51,-83.96,33.77,-96.63,965.0,2,2150.0,0,2021-02-09 10:30:00
22302102,39.31,-83.32,33.25,-96.23,962.0,2,2100.0,0,2021-02-09 10:30:00
22302103,39.2,-83.51,33.68,-96.99,957.0,2,2000.0,0,2021-02-10 10:30:00
22302106,39.2,-83.64,33.36,-96.39,957.0,2,2000.0,0,2021-02-09 10:30:00
22302119,41.37,-85.83,42.32,-87.76,104.0,2,609.0,0,2021-02-05 10:30:00
22302122,41.78,-85.14,42.93,-87.95,108.0,2,650.0,0,2021-02-16 10:30:00
22302240,41.42,-87.49,33.82,-96.38,885.0,2,2702.0,0,2021-02-08 10:30:00
22302313,32.77,-96.92,30.48,-95.06,242.0,2,653.0,0,2021-02-08 10:45:00
22302559,42.92,-87.13,40.82,-82.52,374.0,2,1200.0,0,2021-02-03 11:45:00
22302625,40.22,-85.69,33.74,-96.03,890.0,2,2437.0,0,2021-02-08 10:45:00
22302764,40.4,-87.55,33.07,-96.85,878.0,2,2300.0,0,2021-02-05 10:00:00
22302819,40.51,-82.49,40.93,-81.02,52.0,2,788.0,0,2021-02-09 10:00:00
22302908,40.56,-87.98,33.18,-96.97,885.0,2,3000.0,0,2021-02-05 10:00:00
22303017,42.73,-87.15,40.84,-85.21,210.0,2,1208.0,0,2021-02-03 11:00:00
22303158,33.15,-96.92,32.14,-94.22,94.0,2,705.0,0,2021-02-10 11:00:00
22303202,33.4,-96.81,33.39,-96.39,44.0,2,150.0,0,2021-02-04 11:00:00
22303215,33.51,-96.38,28.48,-99.62,463.0,2,300.0,0,2021-02-16 11:00:00
22303234,40.24,-85.32,41.77,-85.54,79.0,2,665.0,0,2021-02-04 11:00:00
22303238,27.0,-98.0,27.0,-98.0,1.0,2,300.0,0,2021-02-07 11:15:00
22303256,42.61,-87.59,39.14,-83.99,323.0,2,1435.0,0,2021-02-10 11:15:00
22303350,33.0,-97.0,33.0,-97.0,1.0,2,216.0,0,2021-02-05 11:15:00
22303479,42.61,-90.24,33.31,-96.67,867.0,2,3100.0,0,2021-02-05 11:30:00
22303497,42.53,-87.32,39.39,-89.41,283.0,2,1300.0,0,2021-02-04 11:30:00
22303684,42.0,-88.0,42.0,-88.0,18.0,2,250.0,0,2021-02-08 11:30:00
22303685,29.23,-100.2,33.86,-96.59,430.0,2,1127.0,0,2021-02-04 12:30:00
22303692,26.5,-97.58,29.28,-97.31,231.0,2,800.0,0,2021-02-04 11:30:00
22303693,42.84,-87.2,29.9,-97.77,1160.0,2,2300.0,0,2021-02-09 11:30:00
22303704,28.15,-99.4,33.14,-96.59,421.0,3,1550.0,0,2021-02-05 11:30:00
22303765,33.81,-96.39,28.74,-99.64,445.0,2,606.0,0,2021-02-04 11:30:00
22303768,33.85,-96.73,28.46,-99.13,437.0,2,500.0,0,2021-02-04 11:30:00
22304060,40.78,-87.48,39.04,-89.12,198.0,2,1114.0,0,2021-02-20 11:45:00
22304090,39.76,-88.39,39.29,-88.42,861.0,3,1961.0,0,2021-02-09 12:45:00
22304142,39.76,-88.77,39.76,-88.92,859.0,3,1913.0,0,2021-02-11 12:45:00
22304301,33.27,-96.61,32.96,-94.18,101.0,2,517.0,0,2021-02-09 11:00:00
22304401,42.59,-87.24,41.79,-80.86,362.0,2,1600.0,0,2021-02-12 09:00:00
22304404,42.3,-87.85,41.13,-80.58,362.0,2,1600.0,0,2021-02-12 09:00:00
22304473,42.72,-86.41,42.61,-87.76,34.0,2,300.0,0,2021-02-04 12:00:00
22304643,39.7,-89.46,34.0,-96.89,652.0,2,1827.0,0,2021-02-06 12:00:00
22304655,33.09,-96.69,33.99,-96.9,23.0,2,325.0,0,2021-02-15 12:00:00
22304669,33.79,-96.7,33.55,-96.12,28.0,2,226.0,0,2021-02-11 12:00:00
22304709,42.33,-87.07,41.84,-80.55,361.0,2,1600.0,0,2021-02-19 10:15:00
22304885,28.81,-99.34,33.17,-96.26,416.0,2,1250.0,0,2021-02-05 12:15:00
22304982,42.21,-87.15,41.71,-87.56,440.0,7,2300.0,0,2021-02-04 12:30:00
22304985,30.61,-94.76,28.19,-99.48,368.0,2,350.0,0,2021-02-04 12:30:00
22305044,33.0,-96.0,33.0,-96.0,1.0,2,200.0,0,2021-02-10 12:30:00
22305143,33.11,-96.02,28.04,-99.58,439.0,2,500.0,0,2021-02-10 12:30:00
22305244,42.11,-87.94,41.87,-88.44,139.0,2,600.0,0,2021-02-04 12:30:00
22305269,42.54,-87.72,40.26,-90.68,234.0,2,800.0,0,2021-02-08 12:30:00
22305272,42.73,-87.95,40.64,-90.24,234.0,2,656.0,0,2021-02-08 12:30:00
22305435,30.63,-94.63,28.92,-99.87,370.0,2,400.0,0,2021-02-04 12:45:00
22305531,41.48,-80.37,26.91,-96.97,1735.0,2,2800.0,0,2021-02-04 13:45:00
22305592,41.69,-87.32,41.85,-92.87,328.0,2,1600.0,0,2021-02-05 12:45:00
22305624,41.78,-87.23,42.55,-85.49,91.0,2,550.0,0,2021-02-11 12:45:00
22305648,42.17,-87.49,33.4,-94.72,841.0,2,2700.0,0,2021-02-12 12:45:00
22305686,42.1,-87.15,42.63,-83.74,249.0,2,1163.0,0,2021-02-04 12:00:00
22305704,41.35,-81.4,42.55,-87.19,366.0,2,850.0,0,2021-02-12 12:00:00
22305742,39.86,-89.06,42.54,-87.24,275.0,2,750.0,0,2021-02-14 12:00:00
22305760,41.52,-80.1,41.46,-81.69,29.0,2,549.0,0,2021-02-10 12:00:00
22306222,29.34,-97.92,33.45,-96.87,284.0,2,700.0,0,2021-02-08 13:15:00
22306281,41.73,-81.11,42.52,-87.48,374.0,2,1000.0,0,2021-02-04 12:15:00
22306310,33.55,-93.66,34.45,-101.66,497.0,2,1100.0,0,2021-02-04 13:30:00
22306347,43.23,-90.34,42.14,-88.21,227.0,2,1200.0,0,2021-02-04 14:30:00
22306563,42.53,-87.68,40.08,-85.74,225.0,2,590.0,0,2021-02-08 13:30:00
22306577,42.04,-87.44,40.82,-85.14,217.0,2,556.0,0,2021-02-11 13:30:00
22306605,42.61,-87.89,40.25,-85.13,186.0,2,750.0,0,2021-02-09 13:30:00
22306618,42.14,-92.5,42.55,-87.02,308.0,2,1500.0,0,2021-02-04 13:30:00
22306649,40.2,-88.1,32.68,-99.4,982.0,2,3600.0,0,2021-02-08 13:30:00
22306727,41.92,-85.46,42.59,-87.57,113.0,2,481.0,0,2021-02-08 13:45:00
22306749,42.91,-87.16,39.23,-84.2,306.0,2,1300.0,0,2021-02-04 13:45:00
22306817,41.51,-92.4,42.07,-88.09,267.0,2,1100.0,0,2021-02-04 14:45:00
22306844,33.28,-96.09,30.27,-94.08,240.0,2,797.0,1,2021-02-15 13:45:00
22306876,42.42,-87.69,40.07,-82.15,369.0,2,1400.0,0,2021-02-04 14:45:00
22307131,41.53,-80.21,28.36,-99.59,1613.0,2,2200.0,0,2021-02-08 14:00:00
22307149,32.31,-105.99,39.57,-83.85,1528.0,2,3700.0,0,2021-02-10 13:00:00
22307150,32.44,-105.84,39.53,-83.08,1525.0,2,3800.0,0,2021-02-10 13:00:00
22307250,40.18,-86.35,39.78,-86.34,86.0,2,650.0,0,2021-02-04 13:00:00
22307254,39.44,-89.28,33.48,-96.84,677.0,2,2300.0,0,2021-02-10 13:00:00
22307334,39.93,-89.43,33.59,-96.47,674.0,2,2300.0,0,2021-02-09 14:00:00
22307342,33.74,-96.81,32.69,-96.14,27.0,2,475.0,0,2021-02-09 14:00:00
22307362,42.16,-87.81,40.67,-85.11,198.0,2,500.0,0,2021-02-11 14:00:00
22307370,42.99,-87.58,40.36,-85.63,203.0,2,500.0,0,2021-02-10 14:00:00
22307380,33.52,-96.69,26.7,-97.02,508.0,2,525.0,0,2021-02-10 14:00:00
22307425,33.28,-94.25,41.11,-87.5,825.0,2,1600.0,0,2021-02-08 14:15:00
22307472,42.23,-87.22,33.15,-96.4,981.0,3,3200.0,0,2021-02-17 14:15:00
22307618,33.33,-96.4,26.19,-97.61,524.0,2,425.0,0,2021-02-08 14:15:00
22307703,33.3,-96.42,35.74,-101.95,354.0,2,850.0,0,2021-02-08 14:30:00
22307753,33.11,-96.97,29.81,-97.99,284.0,2,600.0,0,2021-02-08 14:30:00
22307809,42.98,-87.02,42.87,-91.99,225.0,2,1400.0,0,2021-02-05 14:30:00
22307828,33.17,-96.88,29.39,-97.41,289.0,2,642.0,0,2021-02-08 14:30:00
22307831,33.54,-96.56,30.63,-94.29,249.0,2,722.0,0,2021-02-04 13:30:00
22307864,40.99,-82.25,41.82,-84.09,151.0,2,1487.0,1,2021-02-09 14:30:00
22307974,38.35,-87.24,33.69,-96.93,766.0,2,2105.0,0,2021-02-05 14:30:00
22307976,33.67,-96.72,42.79,-87.58,936.0,2,2269.0,0,2021-02-05 14:30:00
22308029,33.69,-96.21,33.38,-96.85,36.0,2,150.0,0,2021-02-09 14:30:00
22308038,33.39,-96.45,42.86,-87.33,936.0,2,1964.0,0,2021-02-04 14:30:00
22308061,30.82,-94.89,40.59,-83.15,1190.0,2,2200.0,0,2021-02-10 14:30:00
22308082,42.52,-87.63,42.84,-87.05,43.0,2,400.0,0,2021-02-04 14:30:00
22308083,33.16,-96.98,33.72,-96.04,25.0,2,204.0,0,2021-02-09 14:30:00
22308102,33.7,-96.74,42.75,-87.28,940.0,2,1950.0,0,2021-02-04 14:45:00
22308142,28.57,-99.39,42.49,-83.38,1555.0,2,2900.0,0,2021-02-05 14:45:00
22308149,33.38,-96.87,32.02,-95.51,83.0,2,400.0,0,2021-02-08 14:45:00
22308152,33.28,-96.05,34.64,-101.81,340.0,2,1500.0,0,2021-02-07 14:45:00
22308192,33.31,-96.59,29.82,-97.3,286.0,2,613.0,0,2021-02-04 14:45:00
22308223,30.99,-94.02,33.22,-96.09,253.0,2,650.0,0,2021-02-08 14:45:00
22308241,34.0,-97.0,34.0,-97.0,11.0,2,450.0,0,2021-02-09 14:45:00
22308242,41.72,-87.72,42.68,-90.67,215.0,2,975.0,0,2021-02-10 14:45:00
22308262,33.6,-96.9,33.74,-96.03,27.0,2,350.0,0,2021-02-10 14:45:00
22308330,34.0,-97.0,34.0,-97.0,12.0,2,350.0,0,2021-02-10 14:45:00
22308363,43.03,-94.12,32.68,-99.72,1104.0,12,4950.0,0,2021-02-04 14:00:00
22308380,32.91,-96.31,33.65,-96.76,32.0,2,232.0,0,2021-02-05 14:00:00
22308407,41.3,-87.64,39.62,-84.51,315.0,2,1745.0,0,2021-02-04 14:00:00
22308422,33.0,-97.0,34.0,-97.0,20.0,2,262.0,0,2021-02-11 14:00:00
22308529,33.14,-96.4,30.04,-97.31,207.0,2,550.0,0,2021-02-11 14:00:00
22308602,30.15,-94.38,33.14,-96.73,247.0,2,700.0,0,2021-02-08 14:00:00
22308628,30.12,-94.18,33.29,-96.98,255.0,2,350.0,0,2021-02-09 14:00:00
22308632,30.01,-94.98,33.27,-96.89,249.0,2,550.0,0,2021-02-09 14:00:00
22308639,30.17,-94.78,33.36,-96.78,253.0,2,800.0,0,2021-02-11 14:00:00
22308641,30.67,-94.1,33.2,-96.87,253.0,2,550.0,0,2021-02-10 14:00:00
22308651,30.91,-94.08,32.96,-105.14,749.0,2,1450.0,0,2021-02-05 14:00:00
22308750,40.0,-85.3,41.99,-82.88,239.0,2,1300.0,0,2021-02-05 15:00:00
22308789,30.0,-94.0,30.0,-94.0,1.0,2,264.0,0,2021-02-04 16:00:00
22308793,42.44,-87.71,41.78,-94.85,409.0,2,1600.0,0,2021-02-09 15:00:00
22308865,42.67,-86.56,41.8,-84.52,124.0,2,950.0,0,2021-02-04 14:15:00
22308881,42.0,-88.0,42.0,-88.0,1.0,2,350.0,0,2021-02-04 15:15:00
22308892,30.12,-95.62,33.31,-96.71,197.0,2,600.0,0,2021-02-11 15:15:00
22308893,30.88,-95.82,42.67,-87.86,1136.0,2,2200.0,0,2021-02-15 15:15:00
22308895,39.92,-87.7,40.55,-81.81,353.0,2,1811.0,0,2021-02-11 15:15:00
22308900,30.84,-95.79,42.61,-87.93,1130.0,2,2700.0,0,2021-02-10 15:15:00
22308901,30.12,-95.81,42.41,-87.73,1130.0,2,2000.0,0,2021-02-10 15:15:00
22308902,30.41,-95.01,42.54,-87.77,1131.0,2,2200.0,0,2021-02-10 15:15:00
22308955,41.09,-90.41,41.78,-82.76,430.0,2,2109.0,0,2021-02-08 15:15:00
22309004,39.62,-89.56,30.84,-95.37,843.0,2,3100.0,0,2021-02-05 15:15:00
22309073,39.53,-83.04,40.15,-82.52,92.0,2,1108.0,0,2021-02-17 15:15:00
22309075,26.1,-97.64,32.81,-105.38,784.0,2,1600.0,0,2021-02-08 15:15:00
22309127,30.14,-94.6,42.78,-89.19,1055.0,2,2400.0,0,2021-02-05 15:15:00
22309145,33.1,-96.76,30.88,-94.82,243.0,2,750.0,0,2021-02-05 15:15:00
22309164,33.46,-96.64,33.01,-96.66,50.0,2,350.0,0,2021-02-08 15:30:00
22309166,33.74,-96.54,33.16,-96.27,41.0,2,350.0,0,2021-02-05 15:30:00
22309180,30.73,-94.72,33.05,-96.35,241.0,2,1300.0,0,2021-02-05 15:30:00
22309230,41.55,-90.03,41.38,-82.09,432.0,2,2100.0,0,2021-02-05 15:30:00
22309255,41.47,-87.92,41.39,-88.38,55.0,3,722.0,1,2021-02-07 15:30:00
22309280,39.11,-84.87,28.54,-99.52,1370.0,2,1800.0,0,2021-02-08 15:30:00
22309281,39.04,-84.15,28.88,-99.9,1365.0,2,1900.0,0,2021-02-05 15:30:00
22309334,33.89,-96.66,34.86,-101.16,348.0,2,1506.0,0,2021-02-10 15:30:00
22309359,33.93,-96.12,29.32,-97.4,263.0,2,700.0,0,2021-02-10 15:30:00
22309361,33.92,-96.17,29.41,-97.31,259.0,2,950.0,0,2021-02-07 15:30:00
22309386,42.1,-87.57,38.4,-88.84,292.0,2,1222.0,0,2021-02-12 15:30:00
22309413,42.45,-86.61,42.02,-87.61,57.0,2,400.0,0,2021-02-04 15:30:00
22309445,41.12,-85.35,42.29,-88.37,169.0,2,886.0,0,2021-02-08 15:30:00
22309526,40.42,-85.61,40.28,-82.2,228.0,2,950.0,0,2021-02-08 16:30:00
22309717,33.39,-96.57,29.45,-97.2,266.0,2,1100.0,0,2021-02-08 15:45:00
22309759,26.87,-97.53,28.31,-99.39,148.0,2,650.0,0,2021-02-16 15:45:00
22309928,33.3,-96.15,31.73,-102.14,397.0,2,900.0,0,2021-02-05 15:45:00
22309948,30.41,-94.76,33.31,-96.03,248.0,2,475.0,0,2021-02-17 15:00:00
22309950,30.17,-94.58,33.21,-96.71,256.0,2,675.0,0,2021-02-17 15:00:00
22309967,42.62,-87.34,32.55,-105.5,1477.0,2,2500.0,0,2021-02-05 15:00:00
22309984,42.99,-87.1,39.82,-84.9,347.0,2,1466.0,0,2021-02-03 15:00:00
22310082,30.59,-94.62,33.74,-96.7,250.0,2,550.0,0,2021-02-16 15:00:00
22310086,30.85,-94.96,33.64,-96.85,247.0,2,550.0,0,2021-02-16 15:00:00
22310118,42.99,-87.29,39.55,-89.62,281.0,2,1362.0,0,2021-02-06 15:00:00
22310127,40.67,-83.63,40.81,-83.73,28.0,2,600.0,0,2021-02-12 15:00:00
22310174,41.51,-90.1,41.12,-82.65,440.0,2,2500.0,0,2021-02-05 15:00:00
22310175,41.46,-90.48,41.61,-82.53,439.0,2,1698.0,0,2021-02-05 15:00:00
22310214,33.27,-97.73,33.27,-94.91,167.0,2,450.0,0,2021-02-04 16:00:00
22310274,33.94,-96.44,40.58,-85.67,896.0,2,1605.0,0,2021-02-05 16:00:00
22310370,31.0,-95.0,31.0,-95.0,14.0,2,308.0,0,2021-02-08 15:15:00
22310446,33.53,-96.82,33.86,-96.42,48.0,2,416.0,0,2021-02-08 16:15:00
22310494,38.97,-85.48,33.36,-96.78,834.0,2,2500.0,0,2021-02-04 17:30:00
22310495,41.79,-91.94,40.11,-89.67,254.0,2,1200.0,0,2021-02-04 16:30:00
22310595,30.5,-94.22,40.76,-85.9,1092.0,2,2100.0,0,2021-02-08 16:30:00
22310732,42.96,-83.57,32.93,-102.23,1455.0,2,3600.0,0,2021-02-12 16:30:00
22310733,42.98,-83.34,32.4,-102.7,1454.0,2,3800.0,0,2021-02-12 16:30:00
22310734,42.02,-83.6,32.18,-102.92,1459.0,2,3600.0,0,2021-02-12 16:30:00
22310735,42.18,-83.25,32.75,-102.72,1454.0,2,3600.0,0,2021-02-12 16:30:00
22310736,42.62,-83.19,32.33,-102.64,1452.0,2,3200.0,0,2021-02-12 16:30:00
22310739,42.38,-83.36,32.67,-102.61,1457.0,2,3600.0,0,2021-02-12 16:30:00
22310740,42.42,-83.43,32.31,-102.6,1454.0,2,3800.0,0,2021-02-12 16:30:00
22310759,29.93,-97.91,31.51,-96.23,144.0,2,600.0,0,2021-02-04 16:30:00
22310768,42.14,-83.99,42.21,-87.68,258.0,2,1000.0,0,2021-02-10 16:30:00
22310790,28.25,-99.43,33.77,-96.96,430.0,2,1100.0,0,2021-02-04 16:30:00
22310896,30.73,-94.52,33.89,-96.75,209.0,2,446.0,0,2021-02-04 16:45:00
22310968,42.38,-87.43,40.69,-83.33,332.0,2,2072.0,0,2021-02-11 16:45:00
22310975,33.87,-96.66,30.68,-95.35,240.0,2,550.0,0,2021-02-08 16:45:00
22310976,41.94,-90.04,41.35,-81.14,518.0,2,2062.0,0,2021-02-05 16:45:00
22311125,26.2,-97.17,33.55,-96.01,513.0,2,1800.0,0,2021-02-03 16:00:00
22311299,33.5,-96.97,29.09,-97.25,273.0,2,632.0,0,2021-02-09 16:00:00
22311325,32.02,-105.58,30.48,-94.6,752.0,3,1600.0,0,2021-02-04 16:00:00
22311333,42.42,-87.44,39.75,-87.27,241.0,2,1350.0,0,2021-02-04 16:00:00
22311431,32.58,-105.21,33.21,-96.04,648.0,3,1850.0,0,2021-02-04 17:00:00
22311575,32.68,-105.97,29.54,-97.85,559.0,3,2000.0,0,2021-02-04 17:30:00
22311635,32.13,-105.75,26.45,-97.75,796.0,3,1900.0,0,2021-02-04 17:30:00
22311788,28.65,-99.04,29.69,-97.4,156.0,2,725.0,0,2021-02-12 17:00:00
22311859,28.8,-99.13,29.09,-97.91,163.0,2,700.0,0,2021-02-12 18:15:00
22311867,33.92,-96.85,34.84,-101.27,361.0,2,876.0,0,2021-02-04 18:15:00
22311968,40.51,-82.29,40.78,-81.46,64.0,2,996.0,0,2021-02-08 18:00:00
22312032,28.59,-99.64,29.48,-97.35,160.0,2,591.0,0,2021-02-15 19:15:00
22312035,28.76,-99.64,29.92,-97.14,163.0,2,700.0,0,2021-02-16 19:15:00
22312036,28.14,-99.63,29.87,-97.28,164.0,2,700.0,0,2021-02-16 19:15:00
22312179,42.64,-87.54,40.55,-87.05,169.0,2,953.0,0,2021-02-04 20:30:00
22312438,40.14,-85.58,30.69,-95.89,1040.0,2,2600.0,0,2021-02-05 01:30:00
22312446,42.2,-87.99,42.93,-87.47,31.0,2,375.0,0,2021-02-11 01:30:00
22312448,42.37,-87.97,42.42,-87.32,42.0,2,413.0,0,2021-02-11 01:30:00
22312575,30.07,-94.51,33.6,-96.64,256.0,2,400.0,0,2021-02-18 03:30:00
22312629,28.02,-99.73,33.42,-96.73,418.0,2,1300.0,0,2021-02-08 03:00:00
22312660,38.02,-87.08,33.53,-96.29,731.0,2,1228.0,0,2021-02-08 04:15:00
22312868,29.32,-100.03,33.25,-96.72,393.0,2,1384.0,0,2021-02-08 05:30:00
22313052,30.56,-94.14,33.7,-96.12,289.0,2,450.0,0,2021-02-05 07:15:00
